    622 39907.200 -146952.172 -107044.972 
    623 39907.200 -146838.817 -106931.617 
    624 39907.200 -146721.590 -106814.390 
    625 39907.200 -146591.158 -106683.958 
    626 39907.200 -146472.307 -106565.107 
    627 39907.200 -146341.765 -106434.565 
    628 39907.200 -146204.420 -106297.220 
    629 39907.200 -146055.213 -106148.013 
    630 39907.200 -145911.349 -106004.149 
    631 39907.200 -145767.853 -105860.653 
    632 39907.200 -145623.871 -105716.671 
    633 39907.200 -145484.529 -105577.329 
    634 39907.200 -145359.023 -105451.823 
    635 39907.200 -145218.366 -105311.166 
    636 39907.200 -145079.753 -105172.553 
    637 39907.200 -144956.162 -105048.962 
    638 39907.200 -144832.471 -104925.271 
    639 39907.200 -144721.545 -104814.345 
    640 39907.200 -144602.025 -104694.825 
    641 39907.200 -144490.651 -104583.451 
    642 39907.200 -144409.957 -104502.757 
    643 39907.200 -144320.175 -104412.975 
    644 39907.200 -144249.653 -104342.453 
    645 39907.200 -144174.431 -104267.231 
    646 39907.200 -144112.700 -104205.500 
    647 39907.200 -144072.399 -104165.199 
    648 39907.200 -144035.216 -104128.016 
    649 39907.200 -144000.837 -104093.637 
    650 39907.200 -143978.857 -104071.657 
    651 39907.200 -143954.820 -104047.620 
    652 39907.200 -143944.310 -104037.110 
    653 39907.200 -143938.862 -104031.662 
    654 39907.200 -143939.988 -104032.788 
    655 39907.200 -143955.287 -104048.087 
    656 39907.200 -143972.222 -104065.022 
    657 39907.200 -143988.333 -104081.133 
    658 39907.200 -144011.279 -104104.079 
    659 39907.200 -144040.592 -104133.392 
    660 39907.200 -144081.842 -104174.642 
    661 39907.200 -144126.522 -104219.322 
    662 39907.200 -144172.076 -104264.876 
    663 39907.200 -144221.963 -104314.763 
    664 39907.200 -144279.572 -104372.372 
    665 39907.200 -144322.251 -104415.051 
    666 39907.200 -144363.389 -104456.189 
